Function:Linear
ANN Hyperparameters: activation function Hyperbolic Tangent, layer arch [1, 7, 7, 1]
-------------------------------------------------------------------------------------
epoch:014 ,particle:01, par err:0.0267, best part err:0.0094, best swarm err:0.0091
epoch:014 ,particle:02, par err:0.0228, best part err:0.0094, best swarm err:0.0091
epoch:014 ,particle:03, par err:0.0238, best part err:0.0096, best swarm err:0.0091
epoch:014 ,particle:04, par err:0.0228, best part err:0.0095, best swarm err:0.0091
epoch:014 ,particle:05, par err:0.0276, best part err:0.0091, best swarm err:0.0091
epoch:014 ,particle:06, par err:0.1154, best part err:0.0137, best swarm err:0.0091
epoch:014 ,particle:07, par err:0.0246, best part err:0.0094, best swarm err:0.0091
epoch:014 ,particle:08, par err:0.0234, best part err:0.0094, best swarm err:0.0091
epoch:014 ,particle:09, par err:0.0706, best part err:0.0096, best swarm err:0.0091
epoch:014 ,particle:10, par err:0.0212, best part err:0.0096, best swarm err:0.0091
epoch:014 ,particle:11, par err:0.0241, best part err:0.0098, best swarm err:0.0091
epoch:014 ,particle:12, par err:0.0219, best part err:0.0096, best swarm err:0.0091
epoch:014 ,particle:13, par err:0.0270, best part err:0.0102, best swarm err:0.0091
epoch:014 ,particle:14, par err:0.0206, best part err:0.0094, best swarm err:0.0091
epoch:014 ,particle:15, par err:0.0229, best part err:0.0096, best swarm err:0.0091
epoch:014 ,particle:16, par err:0.0218, best part err:0.0094, best swarm err:0.0091
epoch:014 ,particle:17, par err:0.0226, best part err:0.0098, best swarm err:0.0091
epoch:014 ,particle:18, par err:0.0189, best part err:0.0098, best swarm err:0.0091
epoch:014 ,particle:19, par err:0.0113, best part err:0.0113, best swarm err:0.0091
epoch:014 ,particle:20, par err:0.0256, best part err:0.0099, best swarm err:0.0091

-------------------------------------------------------------------------------------
epoch:015 ,particle:01, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:02, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:03, par err:0.0081, best part err:0.0081, best swarm err:0.0079
epoch:015 ,particle:04, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:05, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:06, par err:0.0653, best part err:0.0137, best swarm err:0.0079
epoch:015 ,particle:07, par err:0.0081, best part err:0.0081, best swarm err:0.0079
epoch:015 ,particle:08, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:09, par err:0.0315, best part err:0.0096, best swarm err:0.0079
epoch:015 ,particle:10, par err:0.0081, best part err:0.0081, best swarm err:0.0079
epoch:015 ,particle:11, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:12, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:13, par err:0.0164, best part err:0.0102, best swarm err:0.0079
epoch:015 ,particle:14, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:15, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:16, par err:0.0081, best part err:0.0081, best swarm err:0.0079
epoch:015 ,particle:17, par err:0.0080, best part err:0.0080, best swarm err:0.0079
epoch:015 ,particle:18, par err:0.0079, best part err:0.0079, best swarm err:0.0079
epoch:015 ,particle:19, par err:0.1185, best part err:0.0113, best swarm err:0.0079
epoch:015 ,particle:20, par err:0.0079, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:016 ,particle:01, par err:0.0227, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:02, par err:0.0215, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:03, par err:0.0203, best part err:0.0081, best swarm err:0.0079
epoch:016 ,particle:04, par err:0.0223, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:05, par err:0.0295, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:06, par err:0.2300, best part err:0.0137, best swarm err:0.0079
epoch:016 ,particle:07, par err:0.0236, best part err:0.0081, best swarm err:0.0079
epoch:016 ,particle:08, par err:0.0213, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:09, par err:0.0780, best part err:0.0096, best swarm err:0.0079
epoch:016 ,particle:10, par err:0.0179, best part err:0.0081, best swarm err:0.0079
epoch:016 ,particle:11, par err:0.0214, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:12, par err:0.0200, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:13, par err:0.0785, best part err:0.0102, best swarm err:0.0079
epoch:016 ,particle:14, par err:0.0176, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:15, par err:0.0205, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:16, par err:0.0185, best part err:0.0081, best swarm err:0.0079
epoch:016 ,particle:17, par err:0.0196, best part err:0.0080, best swarm err:0.0079
epoch:016 ,particle:18, par err:0.0158, best part err:0.0079, best swarm err:0.0079
epoch:016 ,particle:19, par err:0.2386, best part err:0.0113, best swarm err:0.0079
epoch:016 ,particle:20, par err:0.0217, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:017 ,particle:01, par err:0.0333, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:02, par err:0.0277, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:03, par err:0.0291, best part err:0.0081, best swarm err:0.0079
epoch:017 ,particle:04, par err:0.0277, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:05, par err:0.0341, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:06, par err:0.0684, best part err:0.0137, best swarm err:0.0079
epoch:017 ,particle:07, par err:0.0299, best part err:0.0081, best swarm err:0.0079
epoch:017 ,particle:08, par err:0.0287, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:09, par err:0.2205, best part err:0.0096, best swarm err:0.0079
epoch:017 ,particle:10, par err:0.0258, best part err:0.0081, best swarm err:0.0079
epoch:017 ,particle:11, par err:0.0298, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:12, par err:0.0267, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:13, par err:0.0481, best part err:0.0102, best swarm err:0.0079
epoch:017 ,particle:14, par err:0.0249, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:15, par err:0.0281, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:16, par err:0.0265, best part err:0.0081, best swarm err:0.0079
epoch:017 ,particle:17, par err:0.0277, best part err:0.0080, best swarm err:0.0079
epoch:017 ,particle:18, par err:0.0228, best part err:0.0079, best swarm err:0.0079
epoch:017 ,particle:19, par err:0.0989, best part err:0.0113, best swarm err:0.0079
epoch:017 ,particle:20, par err:0.0321, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:018 ,particle:01, par err:0.0173, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:02, par err:0.0167, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:03, par err:0.0160, best part err:0.0081, best swarm err:0.0079
epoch:018 ,particle:04, par err:0.0170, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:05, par err:0.0207, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:06, par err:0.0270, best part err:0.0137, best swarm err:0.0079
epoch:018 ,particle:07, par err:0.0175, best part err:0.0081, best swarm err:0.0079
epoch:018 ,particle:08, par err:0.0165, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:09, par err:0.0081, best part err:0.0081, best swarm err:0.0079
epoch:018 ,particle:10, par err:0.0149, best part err:0.0081, best swarm err:0.0079
epoch:018 ,particle:11, par err:0.0167, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:12, par err:0.0160, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:13, par err:0.0153, best part err:0.0102, best swarm err:0.0079
epoch:018 ,particle:14, par err:0.0148, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:15, par err:0.0162, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:16, par err:0.0151, best part err:0.0081, best swarm err:0.0079
epoch:018 ,particle:17, par err:0.0158, best part err:0.0080, best swarm err:0.0079
epoch:018 ,particle:18, par err:0.0139, best part err:0.0079, best swarm err:0.0079
epoch:018 ,particle:19, par err:0.0124, best part err:0.0113, best swarm err:0.0079
epoch:018 ,particle:20, par err:0.0170, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:019 ,particle:01, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:02, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:03, par err:0.0082, best part err:0.0081, best swarm err:0.0079
epoch:019 ,particle:04, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:05, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:06, par err:0.2097, best part err:0.0137, best swarm err:0.0079
epoch:019 ,particle:07, par err:0.0083, best part err:0.0081, best swarm err:0.0079
epoch:019 ,particle:08, par err:0.0082, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:09, par err:0.2209, best part err:0.0081, best swarm err:0.0079
epoch:019 ,particle:10, par err:0.0082, best part err:0.0081, best swarm err:0.0079
epoch:019 ,particle:11, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:12, par err:0.0082, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:13, par err:0.0178, best part err:0.0102, best swarm err:0.0079
epoch:019 ,particle:14, par err:0.0082, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:15, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:16, par err:0.0082, best part err:0.0081, best swarm err:0.0079
epoch:019 ,particle:17, par err:0.0083, best part err:0.0080, best swarm err:0.0079
epoch:019 ,particle:18, par err:0.0082, best part err:0.0079, best swarm err:0.0079
epoch:019 ,particle:19, par err:0.1041, best part err:0.0113, best swarm err:0.0079
epoch:019 ,particle:20, par err:0.0083, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:020 ,particle:01, par err:0.0205, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:02, par err:0.0174, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:03, par err:0.0181, best part err:0.0081, best swarm err:0.0079
epoch:020 ,particle:04, par err:0.0175, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:05, par err:0.0215, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:06, par err:0.0093, best part err:0.0093, best swarm err:0.0079
epoch:020 ,particle:07, par err:0.0190, best part err:0.0081, best swarm err:0.0079
epoch:020 ,particle:08, par err:0.0179, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:09, par err:0.1886, best part err:0.0081, best swarm err:0.0079
epoch:020 ,particle:10, par err:0.0161, best part err:0.0081, best swarm err:0.0079
epoch:020 ,particle:11, par err:0.0184, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:12, par err:0.0167, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:13, par err:0.0406, best part err:0.0102, best swarm err:0.0079
epoch:020 ,particle:14, par err:0.0157, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:15, par err:0.0175, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:16, par err:0.0165, best part err:0.0081, best swarm err:0.0079
epoch:020 ,particle:17, par err:0.0171, best part err:0.0080, best swarm err:0.0079
epoch:020 ,particle:18, par err:0.0141, best part err:0.0079, best swarm err:0.0079
epoch:020 ,particle:19, par err:0.1292, best part err:0.0113, best swarm err:0.0079
epoch:020 ,particle:20, par err:0.0194, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:021 ,particle:01, par err:0.0236, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:02, par err:0.0225, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:03, par err:0.0212, best part err:0.0081, best swarm err:0.0079
epoch:021 ,particle:04, par err:0.0232, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:05, par err:0.0307, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:06, par err:0.1525, best part err:0.0093, best swarm err:0.0079
epoch:021 ,particle:07, par err:0.0244, best part err:0.0081, best swarm err:0.0079
epoch:021 ,particle:08, par err:0.0223, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:09, par err:0.1989, best part err:0.0081, best swarm err:0.0079
epoch:021 ,particle:10, par err:0.0189, best part err:0.0081, best swarm err:0.0079
epoch:021 ,particle:11, par err:0.0224, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:12, par err:0.0210, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:13, par err:0.0467, best part err:0.0102, best swarm err:0.0079
epoch:021 ,particle:14, par err:0.0186, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:15, par err:0.0214, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:16, par err:0.0194, best part err:0.0081, best swarm err:0.0079
epoch:021 ,particle:17, par err:0.0205, best part err:0.0080, best swarm err:0.0079
epoch:021 ,particle:18, par err:0.0167, best part err:0.0079, best swarm err:0.0079
epoch:021 ,particle:19, par err:0.0572, best part err:0.0113, best swarm err:0.0079
epoch:021 ,particle:20, par err:0.0226, best part err:0.0079, best swarm err:0.0079

-------------------------------------------------------------------------------------
epoch:022 ,particle:01, par err:0.0125, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:02, par err:0.0114, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:03, par err:0.0117, best part err:0.0081, best swarm err:0.0076
epoch:022 ,particle:04, par err:0.0115, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:05, par err:0.0131, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:06, par err:0.0848, best part err:0.0093, best swarm err:0.0076
epoch:022 ,particle:07, par err:0.0121, best part err:0.0081, best swarm err:0.0076
epoch:022 ,particle:08, par err:0.0116, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:09, par err:0.0199, best part err:0.0081, best swarm err:0.0076
epoch:022 ,particle:10, par err:0.0109, best part err:0.0081, best swarm err:0.0076
epoch:022 ,particle:11, par err:0.0117, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:12, par err:0.0111, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:13, par err:0.0113, best part err:0.0102, best swarm err:0.0076
epoch:022 ,particle:14, par err:0.0108, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:15, par err:0.0114, best part err:0.0080, best swarm err:0.0076
epoch:022 ,particle:16, par err:0.0111, best part err:0.0081, best swarm err:0.0076
